"V1" "V2" "V4" "V5" "V7" "V8" "V10" "V11" "V13" "V14" "V15" "V17" "V18" "V20" "V21" "V23"
"1" -8.03606058023542e-05 0.00031418145557994 -0.000123232982768472 0.000245019508602475 -0.000188902812221977 0.00010461098627398 -0.000232887734043084 0.000159173205155491 0.000451710274441717 0.00164300631312513 0.000551920318171556 0.00102831776664073 -0.0014078548181553 8.38308428223266e-05 0.00137866097289511 -0.00141170543799484
"2" -0.000108834869840466 0.000322760103906876 -0.000128309899941968 0.00022991013029803 -0.000192449049506384 0.000105833105371867 -0.000240371551323361 0.000182985855153253 0.000354250659609744 0.00156903445147006 0.000901722776216015 0.00118638566903699 -0.00130341053959966 0.000217333444704421 0.00114448876940539 -0.00132759931489677
"3" -0.000138003265033282 0.000330717348029555 -0.000133002111401625 0.000212738296960037 -0.000196612941360071 0.000106849375390297 -0.0002486312395299 0.000205149170413855 0.000260627610144936 0.00148825946203036 0.00125768327473222 0.00134216460530465 -0.00118946286396109 0.000364639730707006 0.000903666360596986 -0.00123194806303832
"4" -0.000167532569430691 0.000338007932172005 -0.000137169640176478 0.000193801323593225 -0.000201112475663781 0.000107803503654769 -0.000257501807103358 0.000225677941197985 0.000171077700716471 0.00140135709936371 0.00161717370970684 0.00149416246925765 -0.00106628395395098 0.000524495588125629 0.000658481265689511 -0.00112549986472937
"5" -0.000197093841302077 0.00034458110529022 -0.000140686963554003 0.000173405940065072 -0.000205677221268987 0.000108827229960513 -0.000266822259045005 0.000244604201758852 8.58338803904725e-05 0.00130908475594975 0.00197745323527275 0.00164091237456886 -0.000934213695655793 0.000695516283699255 0.000411242032475479 -0.00100908610807107
"6" -0.000226379852067178 0.000350385315844332 -0.000143457892160122 0.000151860946442605 -0.000210079060980193 0.000110038773231286 -0.000276445884415279 0.000261966324241712 5.14731242666012e-06 0.00121230308080807 0.00233568143557413 0.00178099833680142 -0.00079365444215866 0.000876191052674131 0.000164270917422502 -0.000883622555189594
"7" -0.000255088793671923 0.000355371230704339 -0.000145395530897826 0.000129479436652111 -0.000214120556823717 0.000111535491504726 -0.000286225987293706 0.000277801137703427 -7.07247179913578e-05 0.0011119473941758 0.00268893327943027 0.00191306449725641 -0.00064508570970475 0.00106488480462468 -8.01389966475675e-05 -0.000750094596862392
"8" -0.000282936203120212 0.000359491667872187 -0.000146451578475799 0.000106572186636305 -0.000217631964546734 0.000113397212016333 -0.000296032880883145 0.000292159766406477 -0.00014152714036409 0.00100901662377996 0.00303421122011274 0.00203582455462193 -0.000489049086734578 0.00125985264883035 -0.00031976056149782 -0.000609556256176662
"9" -0.000309671206909985 0.000362706912472211 -0.000146584510904685 8.34399209541458e-05 -0.000220501498571801 0.00011568304802709 -0.000305760779191881 0.000305085724476523 -0.00020694911948447 0.000904597693129007 0.00336847165890428 0.00214808984696943 -0.000326160281733142 0.00145925166110292 -0.000552448559129003 -0.000463120133307614
"10" -0.000335049525765192 0.000364975363857857 -0.000145790443249548 6.03781118052725e-05 -0.000222646645661255 0.000118428256483817 -0.000315301206533979 0.000316630465668386 -0.000266692966475693 0.000799817154464202 0.00368864556949911 0.00224877499740922 -0.00015710624801765 0.00166115280647901 -0.000776167252977403 -0.000311951044753728
"11" -0.000358864756446448 0.000366266062913173 -0.000144085789808885 3.76721476377899e-05 -0.000224036520993215 0.000121646295366966 -0.000324574167229208 0.000326839664503021 -0.000320400700257836 0.000695872552512678 0.00399168049997239 0.00233691854374145 1.73609438344936e-05 0.00186356445369212 -0.000989029807633993 -0.000157256355647731
"12" -0.000380938454715086 0.000366559572627429 -0.000141510235294631 1.55902273811796e-05 -0.000224686435845703 0.000125331997584165 -0.000333515851928902 0.000335761959754979 -0.000367708405089892 0.000593993337481904 0.00427457256470596 0.00241170041657732 0.00019641068825264 0.00206444014904983 -0.00118928639878461 -2.78523303310324e-07
"13" -0.00040111612966408 0.000365834393312742 -0.000138129819383996 -5.61014700900901e-06 -0.000224651358680563 0.000129447704956887 -0.000342076259741496 0.000343437708427798 -0.000408218297676302 0.000495443084108602 0.00453440974246672 0.00247244343225441 0.000379163060150269 0.00226170466187371 -0.00137536181921731 0.000157719990751987
"14" -0.000419268943215468 0.000364091707896232 -0.00013403498643061 -2.56939279730461e-05 -0.000224036756275776 0.000133940644943278 -0.000350224085837755 0.000349901825698931 -0.000441495761579391 0.00040152049390149 0.00476842335739389 0.00251864757287911 0.000564651043984783 0.00245329304062223 -0.00154585027819149 0.000315466147944056
"15" -0.000435306671867623 0.000361332464117329 -0.00012932798518304 -4.44375936123704e-05 -0.00022298476656375 0.000138738378656546 -0.000357945048948605 0.00035519271225824 -0.000467109201430547 0.000313512754610966 0.00497402258956418 0.00254997498497952 0.000751857236684827 0.00263714530491771 -0.00169954060617504 0.000471683573489051
