"V1" "V2" "V4" "V5" "V7" "V8" "V10" "V11" "V13" "V14" "V15" "V17" "V18" "V20" "V21" "V23"
"1" -0.000783585995864148 -0.000598803957941627 -0.000387557091803629 -0.000598557776672707 -0.000565919191575292 -0.000214378551831289 -5.69360994148262e-05 -0.000587023527307341 -0.000604658110583841 -0.000638696996407536 -0.000500316679351892 -0.000638722479391281 -0.000587275239368775 -0.000265354495837238 -8.38871543635393e-05 -0.000211941634203923
"2" -0.000776469040220118 -0.000591661418130368 -0.000376857487109688 -0.000598762804489682 -0.000564827443348803 -0.000225843499375596 -6.30557581809719e-05 -0.000589713816702801 -0.000615505792299504 -0.000655279030968091 -0.000512434599005665 -0.00065700755632457 -0.000605249945449394 -0.000277584796052115 -9.89736040117913e-05 -0.000222517586818893
"3" -0.000769341107700291 -0.000584013306907858 -0.000366122869780259 -0.000598206597276891 -0.000563108850466975 -0.000236767003189428 -6.98125410233446e-05 -0.000590762961497115 -0.000626207792137646 -0.000670117502666472 -0.000523860034908603 -0.000673010906469106 -0.000622828856996192 -0.000289321020673159 -0.000113808122939231 -0.000232869338195066
"4" -0.000762314046069575 -0.000575944787808906 -0.000355436553776428 -0.000596984570709603 -0.000560841536034219 -0.00024709898449235 -7.7151452158821e-05 -0.000590102701072486 -0.000636759421171852 -0.000683245387155912 -0.000534584138914844 -0.000686698849596619 -0.000639957006690918 -0.000300538641943566 -0.000128386279512064 -0.000242953010372237
"5" -0.000755492709527157 -0.000567553012229647 -0.000344881785266703 -0.00059519858723087 -0.000558095632773351 -0.000256787420734986 -8.50127295586457e-05 -0.000587679517013059 -0.000647151681958659 -0.000694700479736448 -0.000544608513405169 -0.000698064866967962 -0.000656579800197116 -0.000311223272605663 -0.00014270445531251 -0.000252735412121916
"6" -0.00074898114156619 -0.000558931463450587 -0.000334541724513814 -0.000592942002227703 -0.000554951967329072 -0.000265783446245794 -9.33322553502068e-05 -0.000583461775363766 -0.000657370123505975 -0.000704536440123402 -0.000553933600120774 -0.00070711287661873 -0.000672642361354173 -0.00032136495249478 -0.000156757487283052 -0.000262183127840745
"7" -0.000742883817465682 -0.000550169393442996 -0.000324496027290357 -0.00059032899839516 -0.000551484327146499 -0.000274046801517183 -0.000102040196088794 -0.000577419970505141 -0.000667409797956538 -0.00071282072176376 -0.000562570125143411 -0.000713876898553041 -0.000688095626767343 -0.000330962424614893 -0.000170549642257454 -0.000271265024378309
"8" -0.000737292246987595 -0.00054136942427025 -0.000314826939621256 -0.000587471521244981 -0.000547773720380908 -0.000281536522574835 -0.000111079392091943 -0.000569544325894759 -0.000677262796802237 -0.00071963549700228 -0.000570534913338796 -0.000718410557523301 -0.000702893312841161 -0.00034003032759488 -0.000184083297124538 -0.000279955617702024
"9" -0.000732303691536416 -0.000532620991728691 -0.000305609772672498 -0.000584474946158524 -0.000543889481304975 -0.000288219436340047 -0.000120364939717508 -0.000559850061753796 -0.000686919236069538 -0.000725066021750669 -0.00057784454463357 -0.000720786194080379 -0.000716982123680472 -0.000348584622106398 -0.000197362122619858 -0.000288234524478974
"10" -0.000727998362855956 -0.000524018690707376 -0.000296926765917986 -0.000581464510023629 -0.00053990920280969 -0.000294067888931316 -0.000129843273347409 -0.000548352017904706 -0.000696370488037233 -0.000729220033065278 -0.000584522529363393 -0.00072109478185335 -0.000730323369126956 -0.000356645813166639 -0.000210385636956116 -0.000296078621511442
"11" -0.000724456417097083 -0.00051565487062451 -0.000288848307605906 -0.000578543920536126 -0.000535904299949396 -0.000299059187831146 -0.000139437904280527 -0.000535095024542407 -0.000705605137740573 -0.00073219685112826 -0.00059059055927033 -0.000719445230413907 -0.000742874330716664 -0.000364245117454841 -0.000223163417858362 -0.000303478653652437
"12" -0.000721747805841849 -0.000507617898266891 -0.000281442806302077 -0.00057582614868521 -0.00053194311560882 -0.000303176909737846 -0.000149096574766347 -0.000520130033883068 -0.000714609472238926 -0.000734112552366981 -0.000596077876029607 -0.000715958835558089 -0.000754592549744799 -0.000371412148945446 -0.000235694050871615 -0.00031041892229608
"13" -0.000719933825826248 -0.000499991826441236 -0.00027477864835196 -0.000573419659815797 -0.00052808920632578 -0.000306412467275953 -0.000158753937271134 -0.000503525037302023 -0.000723373074929602 -0.000735085123836118 -0.000601018398370846 -0.000710776330028242 -0.000765441482411025 -0.00037818660759976 -0.00024798131399564 -0.00031689104463235
"14" -0.000719063104016461 -0.00049285457623286 -0.000268906892185104 -0.000571430947598508 -0.000524401852298943 -0.000308762091578239 -0.000168357617236431 -0.000485371531538985 -0.00073187896838783 -0.000735234750237686 -0.000605437516558973 -0.000704047858514781 -0.000775390127946724 -0.000384598805485928 -0.000260028305210749 -0.00032288805112239
"15" -0.000719181590739774 -0.000486284009969643 -0.00026389016855487 -0.000569953237690422 -0.000520939765568864 -0.000310227574078724 -0.00017786002368679 -0.000465766006427327 -0.000740115885431008 -0.000734686507802257 -0.000609373108637718 -0.000695937360391227 -0.000784403331198976 -0.000390693757839738 -0.000271837477421483 -0.000328411265448124
"16" -0.000720317412088657 -0.000480343630361154 -0.000259768778127958 -0.000569083497684895 -0.000517749835321712 -0.000310820347435736 -0.000187219743796278 -0.000444818388740212 -0.000748058860872512 -0.000733555280774764 -0.000612852368416267 -0.000686612436513031 -0.000792446780113109 -0.000396507013750645 -0.000283399342270449 -0.000333454362618501
"17" -0.000722493518255331 -0.000475101919465048 -0.000256585251050284 -0.000568901858719566 -0.000514880485117177 -0.000310557359354369 -0.000196401009708367 -0.000422656183031808 -0.000755699470626281 -0.000731970834364809 -0.000615911570458546 -0.00067625383314991 -0.00079950728646521 -0.000402074247533063 -0.000294719382948578 -0.000338024781657436
